"";"X.1";"X";"PostId";"CodeSnippet";"Weekday";"GMTHour";"BodyLength";"TitleLength";"URL";"IsTheSameTopicBTitle";"AvgUpperCharsPPost";"NTag";"SentimentPositiveScore";"SentimentNegativeScore";"Successful";"QuestionText";"CommentsText";"UserId";"UserReputation"
"78678";81306;81306;25753658;FALSE;"Weekday";"Evening";"Short";"Long";FALSE;TRUE;0,054421768707483;TRUE;FALSE;FALSE;TRUE;"Does anybody know whether Worklight version 6.1.0.2 which has support for iOS also requires a server upgrade? Or will it work on Server 6.1.0.1 as well?";"";333255;"Trusted"
"78846";81478;81478;25754512;FALSE;"Weekday";"Evening";"Medium";"Short";FALSE;FALSE;0,0549242424242424;TRUE;FALSE;FALSE;FALSE;"I have an ASP.Net MVC project that I have been working on for many months without incident. Since yesterday, the VS 2012 debugger consistently detaches from the project after it has been running for 2-3 minutes. So far, I cannot find any specific event that might trigger the detach. I have not recently updated VS 2012 or any 3rd party libraries. I can attach to the project again using Debug / Attach to Process. I have not observed the debugger detaching again after manually re-attaching. When running a different, console program in the debugger I do not observe the same behavior. How can I troubleshoot this issue?";"";141172;"Trusted"
"79006";81640;81640;25755254;TRUE;"Weekday";"Night";"Short";"Long";FALSE;TRUE;0,0754098360655738;FALSE;FALSE;FALSE;FALSE;"Using the following notation: - Many A and B - One A to many B I would like to represent , i.e associating many Cs with every link between A and B. Here're some ideas I've had (warning: pseudocode) primary key pairs, duplicated unique constraint on mapping unique constraint on mapping id Which should I use, and why?";"There is exactly one AB combo for every C (but multiple Cs for every AB combo) @simo.379209: Correct. Good point";102441;"Trusted"
"79020";81654;81654;25755325;TRUE;"Weekday";"Night";"Medium";"Short";FALSE;FALSE;0,0304635761589404;TRUE;FALSE;FALSE;TRUE;"I am attempting to insert items at a specific index in an array that may or may not be empty. For example, say I have the following document in my mongoDb collection: I would like to do something like set the 5th element in the array to a specific value. I was playing with the mongo db command line and I was able to do the following: Which is basically what I want, but when I attempt to do this from my node.js code I am getting weird results (weird as in, items are not in the correct index). Code below: Mongoose Schema Definition: Code doing the update: The code above is being executed in an asynchronous loop, so it's possible the last item will be inserted before the first item and so on. Can anyone see any reason why items would not be getting inserted at the correct index? Why does my basic example work but the code does not? Could it have to do with the fact that my schema defines questions as an array of ObjectIds?";"";226897;"Trusted"
"79115";81751;81751;25755793;TRUE;"Weekday";"Night";"Medium";"Long";TRUE;FALSE;0,0444126074498567;TRUE;FALSE;TRUE;FALSE;"I'm embarrassed to have to ask such a question, but I'm having a rough time figuring out how to reliably read data over a serial port with the .NET class. My first approach: So this has an obvious problem; I am calling , so any data which came in after the event was fired is discarded, i.e., I'm dropping data. Now, does not even state if it advances the current position of the stream (really?), but I have found other sources which claim that it does (which makes sense). However, if I do not call I eventually get an error, i.e., I'm taking too long to process each message and the buffer is overflowing. So... I'm really not a fan of this interface. If I have to process each buffer on a separate thread I'll do that, but that comes with its own set of problems, and I'm hoping that I am missing something as I don't have much experience with this interface.";"@HansPassant: Well, I know that data is being dropped, but you may be right. I am blindly following the direction of the manufacturer of the device. I'll look into it. @BenVoigt: Sure, but the underlying stream certainly is. Of course, it buffers from the stream, so it's not straightforward. I just don't understand not specifying whether or not I am actually removing bytes from the stream. You really need to know this.";1053;"Trusted"
"79499";82144;82144;25757875;TRUE;"Weekday";"Night";"Long";"Long";TRUE;FALSE;0,0341232227488152;TRUE;TRUE;TRUE;TRUE;"I'm new to C++ and I'm trying to create a custom exception that takes a message in its ctor. What I have right now is this: In my calling code, I have this as part of a switch statements ( is a char, or more specifically, where is an and is a ); The problem is that my Exception gets a completely unrelated string (that's part of the same method that throws: ). I have excluded a logic bug - my program reaches the line where the correct exception with the correct string is thrown. So I'm pretty sure it's a lifetime/memory management problem. To my understanding, C++ is copy-by-value by default. So I thought that calling the ctor of would immediately copy the string. But it seems that there is some pointer stuff going on, since the string that I'm building seems like a C string (). I looked at the class, and this takes a as the message and then does some C-like strcopy/malloc under the hood (MSVC / Visual Studio 2012 Update 4). I'm not a hundred percent sure what I actually need. I think what I want is a string that's built in the caller, then moved/copied into the Exception (which now owns a copy of the string that's only owned by the exception) and then the one in the caller is destroyed when it's out of scope. Can someone give me to what I should be doing differently to do this properly?";"";91;"Trusted"
"79592";82239;82239;25758491;TRUE;"Weekday";"Morning";"Short";"Medium";FALSE;FALSE;0,0597014925373134;TRUE;FALSE;FALSE;TRUE;"When I am trying to printout the different properties in a , I am seeing some behavior that I don't understand. Instead of email addresses, I see names. What I mean is instead of getting ""john.doe@email.com"", I am getting ""John Doe"". Any particular reason this might be happening? Is there a way to obtain the email address of the sender and the recipients (To, CC, BCC) instead of names?";"";184046;"Trusted"
"79733";82382;82382;25759267;FALSE;"Weekday";"Morning";"Short";"Medium";TRUE;FALSE;0,0338983050847458;FALSE;FALSE;TRUE;FALSE;"This question , but was closed down by trolls. My attempts to reopen have failed, so I ask the same question again, providing a useful answer along with it. What is the standard procedure for running Javascript code? I am learning JavaScript but my tutorial has nothing to say about how to run the code. Do people normally write their code in a text editor and paste to a browser console?";"Explain the downvotes? @Bojangles Seriously? Running code is not a programming problem?? And I'm sure that most of the information on SO can be found in other places on the internet. Are you sure you're not trolling? @C-linkNepal What dou you mean, deprecated? Can you give more information on that?";27862;"Trusted"
"79771";82420;82420;25759465;TRUE;"Weekday";"Morning";"Short";"Medium";TRUE;FALSE;0,0465116279069767;TRUE;FALSE;FALSE;TRUE;"The mention You will almost always want to use in conjunction with (that is, use ) because on its own, the flag prepends to the URI, but then passes this on to the next rule in the ruleset, which can often result in 'Invalid URI in request' warnings. Now, let's say I've a rewrite statement as follows: Since, here I am redirecting my client to another host/domain, do I really need to pass the flag? Would there be effects if I am also using the flag?";"";1190388;"Trusted"
"79968";82617;82617;25760407;TRUE;"Weekday";"Morning";"Short";"Long";FALSE;FALSE;0,0149253731343284;TRUE;FALSE;TRUE;FALSE;"When trying to start debugging my application, I'm seeing a (very common) about ""a network-related or instance-specific error"" that apparently occurred. I've understood that this means that there's a problem with my connection string, but I have quite a lot of different connectionstrings in my config files, that are used in different configurations etc, so I'm at a loss at knowing which one is giving me trouble. Is there any way to find the connection string in use when this error is thrown?";"@HarshBaid: At least part of the reason why this question is quite vaguely formulated, is that I want to learn if there is an approach that is widely applicable. If there is a general approach, I can use it regardless of what ORM tool I'm currently using, how IoC is setup, etc... Just because the question was spawned from a specific situation, doesn't mean that situation is the only one I want to learn how to handle ;)";38055;"Trusted"
